# IAM Handwriting Database - Converted for CRNN Training
# Format: filename,transcription

word_36296.png,Moabite
word_36297.png,the
word_36298.png,,
word_36299.png,Dr.
word_36300.png,good
word_36301.png,and
word_36302.png,Germany
word_36303.png,Sir
word_36304.png,Prime
word_36305.png,to
word_36306.png,in
word_36307.png,central
word_36308.png,settlers'
word_36309.png,his
word_36310.png,are
word_36311.png,easily
word_36312.png,every
word_36313.png,answer
word_36314.png,the
word_36315.png,bring
word_36316.png,.
word_36317.png,week-end
word_36318.png,.
word_36319.png,of
word_36320.png,qualities
word_36321.png,into
word_36322.png,with
word_36323.png,rocket
word_36324.png,attacked
word_36325.png,are
word_36326.png,Newmar
word_36327.png,marriage
word_36328.png,batting
word_36329.png,too
word_36330.png,statistical
word_36331.png,apparatus
word_36332.png,the
word_36333.png,If
word_36334.png,a
word_36335.png,from
word_36336.png,.
word_36337.png,of
word_36338.png,Strasberg
word_36339.png,reveals
word_36340.png,meeting
word_36341.png,writing
word_36342.png,indeed
word_36343.png,error
word_36344.png,fishings
word_36345.png,industrial
word_36346.png,.
word_36347.png,start
word_36348.png,or
word_36349.png,underflow
word_36350.png,of
word_36351.png,.
word_36352.png,and
word_36353.png,.
word_36354.png,.
word_36355.png,Commission
word_36356.png,extent
word_36357.png,one
word_36358.png,of
word_36359.png,bare
word_36360.png,of
word_36361.png,it
word_36362.png,text
word_36363.png,the
word_36364.png,place
word_36365.png,,
word_36366.png,agreed
word_36367.png,suggested
word_36368.png,for
word_36369.png,to
word_36370.png,this
word_36371.png,more
word_36372.png,we
word_36373.png,your
word_36374.png,and
word_36375.png,Berlin
word_36376.png,announcement
word_36377.png,they
word_36378.png,,
word_36379.png,the
word_36380.png,spiritual
word_36381.png,Mr.
word_36382.png,.
word_36383.png,.
word_36384.png,and
word_36385.png,and
word_36386.png,He
word_36387.png,with
word_36388.png,the
word_36389.png,living
word_36390.png,the
word_36391.png,fulfil
word_36392.png,,
word_36393.png,"
word_36394.png,.
word_36395.png,enable
word_36396.png,believed
word_36397.png,the
word_36398.png,,
word_36399.png,Sanh.
word_36400.png,THE
word_36401.png,added
word_36402.png,will
word_36403.png,State
word_36404.png,nuclear
word_36405.png,Delaney
word_36406.png,the
word_36407.png,in
word_36408.png,therefore
word_36409.png,...
word_36410.png,his
word_36411.png,peace
word_36412.png,notice
word_36413.png,literal
word_36414.png,of
word_36415.png,to
word_36416.png,nuclear
word_36417.png,and
word_36418.png,that
word_36419.png,faith
word_36420.png,Market
word_36421.png,and
word_36422.png,,
word_36423.png,head-stones
word_36424.png,resignation
word_36425.png,those
word_36426.png,wild
word_36427.png,with
word_36428.png,were
word_36429.png,his
word_36430.png,basis
word_36431.png,saying
word_36432.png,Pesach
word_36433.png,had
word_36434.png,of
word_36435.png,.
word_36436.png,all
word_36437.png,specialists
word_36438.png,Talmud
word_36439.png,deal
word_36440.png,anybody
word_36441.png,.
word_36442.png,The
word_36443.png,,
word_36444.png,regular
word_36445.png,not
word_36446.png,Kennedy
word_36447.png,to
word_36448.png,a
word_36449.png,They
word_36450.png,prevent
word_36451.png,and
word_36452.png,appalling
word_36453.png,perhaps
word_36454.png,between
word_36455.png,majority
word_36456.png,sympathetic
word_36457.png,was
word_36458.png,disarmament
word_36459.png,will
word_36460.png,and
word_36461.png,#
word_36462.png,leaders
word_36463.png,down
word_36464.png,I
word_36465.png,seemed
word_36466.png,Two
word_36467.png,Papen
word_36468.png,placid
word_36469.png,its
word_36470.png,pouring
word_36471.png,The
word_36472.png,and
word_36473.png,,
word_36474.png,on
word_36475.png,Mr.
word_36476.png,finer
word_36477.png,"
word_36478.png,forefinger
word_36479.png,mother
word_36480.png,or
word_36481.png,prepared
word_36482.png,in
word_36483.png,part-author
word_36484.png,,
word_36485.png,green
word_36486.png,sisters
word_36487.png,start
word_36488.png,fingers
word_36489.png,American
word_36490.png,pencil
word_36491.png,demonstration
word_36492.png,to
word_36493.png,Maxwell
word_36494.png,parties
word_36495.png,,
word_36496.png,quoted
word_36497.png,is
word_36498.png,would
word_36499.png,someone
word_36500.png,on
word_36501.png,the
word_36502.png,church
word_36503.png,West
word_36504.png,Prime
word_36505.png,It
word_36506.png,help
word_36507.png,issues
word_36508.png,agreed
word_36509.png,great
word_36510.png,on
word_36511.png,third
word_36512.png,become
word_36513.png,health
word_36514.png,Britain
word_36515.png,gone
word_36516.png,history
word_36517.png,out
word_36518.png,telling
word_36519.png,.
word_36520.png,even
word_36521.png,satellite
word_36522.png,spokesman
word_36523.png,for
word_36524.png,to
word_36525.png,.
word_36526.png,much
word_36527.png,were
word_36528.png,as
word_36529.png,year
word_36530.png,economy
word_36531.png,Duke
word_36532.png,keep
word_36533.png,one
word_36534.png,the
word_36535.png,to
word_36536.png,after
word_36537.png,,
word_36538.png,to
word_36539.png,It
word_36540.png,who
word_36541.png,hopes
word_36542.png,great
word_36543.png,happy
word_36544.png,Coats
word_36545.png,.
word_36546.png,a
word_36547.png,the
word_36548.png,of
word_36549.png,difficult
word_36550.png,and
word_36551.png,last
word_36552.png,to
word_36553.png,nothing
word_36554.png,that
word_36555.png,messages
word_36556.png,back
word_36557.png,accommodation
word_36558.png,said
word_36559.png,the
word_36560.png,of
word_36561.png,,
word_36562.png,,
word_36563.png,impossible
word_36564.png,trouble
word_36565.png,further
word_36566.png,the
word_36567.png,"
word_36568.png,eventual
word_36569.png,her
word_36570.png,MR.
word_36571.png,year
word_36572.png,a
word_36573.png,Unheimliche
word_36574.png,.
word_36575.png,#
word_36576.png,June
word_36577.png,present
word_36578.png,the
word_36579.png,if
word_36580.png,gossamer
word_36581.png,before
word_36582.png,consisting
word_36583.png,actress
word_36584.png,in
word_36585.png,saying
word_36586.png,horror
word_36587.png,way
word_36588.png,Nationalists
word_36589.png,.
word_36590.png,.
word_36591.png,we
word_36592.png,proper
word_36593.png,the
word_36594.png,combined
word_36595.png,breaking
word_36596.png,hit
word_36597.png,,
word_36598.png,up
word_36599.png,television
word_36600.png,It
word_36601.png,of
word_36602.png,ghost
word_36603.png,boat
word_36604.png,of
word_36605.png,how
word_36606.png,the
word_36607.png,this
word_36608.png,say
word_36609.png,Jochai
word_36610.png,Minister's
word_36611.png,added
word_36612.png,over
word_36613.png,in
word_36614.png,,
word_36615.png,be
word_36616.png,of
word_36617.png,like
word_36618.png,to
word_36619.png,like
word_36620.png,home
word_36621.png,that
word_36622.png,.
word_36623.png,"
word_36624.png,and
word_36625.png,of
word_36626.png,understand
word_36627.png,in
word_36628.png,all
word_36629.png,reason
word_36630.png,the
word_36631.png,"
word_36632.png,on
word_36633.png,Gemara
word_36634.png,even
word_36635.png,Database
word_36636.png,challenge
word_36637.png,food
word_36638.png,and
word_36639.png,a
word_36640.png,to
word_36641.png,help
word_36642.png,that
word_36643.png,the
word_36644.png,if
word_36645.png,Fell
word_36646.png,.
word_36647.png,that
word_36648.png,failed
word_36649.png,conference
word_36650.png,was
word_36651.png,this
word_36652.png,meeting
word_36653.png,Canada
word_36654.png,-
word_36655.png,of
word_36656.png,1,157
word_36657.png,.
word_36658.png,advised
word_36659.png,Occasion
word_36660.png,Mr.
word_36661.png,in
word_36662.png,as
word_36663.png,,
word_36664.png,of
word_36665.png,will
word_36666.png,the
word_36667.png,the
word_36668.png,Mr.
word_36669.png,the
word_36670.png,in
word_36671.png,formal
word_36672.png,whole
word_36673.png,Nor
word_36674.png,to
word_36675.png,men
word_36676.png,back
word_36677.png,in
word_36678.png,annual
word_36679.png,however
word_36680.png,(
word_36681.png,dislocation
word_36682.png,had
word_36683.png,two
word_36684.png,together
word_36685.png,,
word_36686.png,,
word_36687.png,the
word_36688.png,their
word_36689.png,"
word_36690.png,to
word_36691.png,London
word_36692.png,we
word_36693.png,to
word_36694.png,all
word_36695.png,incidentally
word_36696.png,10
word_36697.png,the
word_36698.png,This
word_36699.png,at
word_36700.png,The
word_36701.png,that
word_36702.png,YOU
word_36703.png,case
word_36704.png,original
word_36705.png,re-established
word_36706.png,like
word_36707.png,-
word_36708.png,but
word_36709.png,which
word_36710.png,yesterday
word_36711.png,have
word_36712.png,Rhodesian
word_36713.png,of
word_36714.png,from
word_36715.png,Grantham
word_36716.png,people
word_36717.png,pic-
word_36718.png,in
word_36719.png,-
word_36720.png,business
word_36721.png,were
word_36722.png,in
word_36723.png,.
word_36724.png,Arguably
word_36725.png,read
word_36726.png,a
word_36727.png,flying
word_36728.png,shadows
word_36729.png,on
word_36730.png,opponents
word_36731.png,which
word_36732.png,Ps
word_36733.png,most
word_36734.png,for
word_36735.png,(
word_36736.png,sex
word_36737.png,people
word_36738.png,and
word_36739.png,by
word_36740.png,and
word_36741.png,'
word_36742.png,be
word_36743.png,perform
word_36744.png,.
word_36745.png,good
word_36746.png,,
word_36747.png,be
word_36748.png,Crossman
word_36749.png,is
word_36750.png,on
word_36751.png,their
word_36752.png,Puritans
word_36753.png,I
word_36754.png,discrimination
word_36755.png,and
word_36756.png,wherever
word_36757.png,NEWTON
word_36758.png,a
word_36759.png,Gaitskell
word_36760.png,people
word_36761.png,.
word_36762.png,were
word_36763.png,of
word_36764.png,with
word_36765.png,unable
word_36766.png,town
word_36767.png,This
word_36768.png,Egypt
word_36769.png,showed
word_36770.png,than
word_36771.png,whole
word_36772.png,demonstrators
word_36773.png,it
word_36774.png,the
word_36775.png,But
word_36776.png,honeymoon
word_36777.png,damaged
word_36778.png,Paradise
word_36779.png,aspect
word_36780.png,last
word_36781.png,deficient
word_36782.png,the
word_36783.png,.
word_36784.png,a
word_36785.png,the
word_36786.png,in
word_36787.png,be
word_36788.png,of
word_36789.png,the
word_36790.png,right
word_36791.png,a
word_36792.png,voters
word_36793.png,come
word_36794.png,would
word_36795.png,British
word_36796.png,which
word_36797.png,like
word_36798.png,and
word_36799.png,only
word_36800.png,practical
word_36801.png,.
word_36802.png,destructive
word_36803.png,,
word_36804.png,357million
word_36805.png,what
word_36806.png,team
word_36807.png,make
word_36808.png,been
word_36809.png,take
word_36810.png,welcomed
word_36811.png,swimming
word_36812.png,,
word_36813.png,a
word_36814.png,Minister
word_36815.png,London
word_36816.png,done
word_36817.png,permission
word_36818.png,tiger
word_36819.png,and
word_36820.png,.
word_36821.png,might
word_36822.png,this
word_36823.png,we
word_36824.png,support
word_36825.png,feeling
word_36826.png,Jars
word_36827.png,Then
word_36828.png,white
word_36829.png,of
word_36830.png,away
word_36831.png,like
word_36832.png,not
word_36833.png,.
word_36834.png,Budgette
word_36835.png,Mr.
word_36836.png,succeeded
word_36837.png,a
word_36838.png,divisions
word_36839.png,by
word_36840.png,are
word_36841.png,Record
word_36842.png,for
word_36843.png,Was
word_36844.png,are
word_36845.png,story
word_36846.png,wife
word_36847.png,a
word_36848.png,photo-
word_36849.png,will
word_36850.png,,
word_36851.png,brief
word_36852.png,will
word_36853.png,days
word_36854.png,He
word_36855.png,the
word_36856.png,and
word_36857.png,taken
word_36858.png,.
word_36859.png,Worsley
word_36860.png,alive
word_36861.png,in
word_36862.png,by
word_36863.png,at
word_36864.png,maintained
word_36865.png,Mr.
word_36866.png,"
word_36867.png,Phones
word_36868.png,not
word_36869.png,and
word_36870.png,.
word_36871.png,out
word_36872.png,not
word_36873.png,of
word_36874.png,bitterest
word_36875.png,to
word_36876.png,in
word_36877.png,to
word_36878.png,can
word_36879.png,church
word_36880.png,the
word_36881.png,mind
word_36882.png,was
word_36883.png,lead
word_36884.png,described
word_36885.png,the
word_36886.png,-
word_36887.png,passed
word_36888.png,six
word_36889.png,as
word_36890.png,Government
word_36891.png,that
word_36892.png,the
word_36893.png,the
word_36894.png,Embassy
word_36895.png,.
word_36896.png,,
word_36897.png,last
word_36898.png,.
word_36899.png,sardonic
word_36900.png,Slezak
word_36901.png,in
word_36902.png,negotiations
word_36903.png,back
word_36904.png,by
word_36905.png,the
word_36906.png,a
word_36907.png,(
word_36908.png,of
word_36909.png,tremendous
word_36910.png,,
word_36911.png,Tito
word_36912.png,his
word_36913.png,.
word_36914.png,to
word_36915.png,be
word_36916.png,to
word_36917.png,He
word_36918.png,if
word_36919.png,Love
word_36920.png,to
word_36921.png,law
word_36922.png,party
word_36923.png,German
word_36924.png,of
word_36925.png,will
word_36926.png,,
word_36927.png,students
word_36928.png,time
word_36929.png,lot
word_36930.png,and
word_36931.png,Mr.
word_36932.png,of
word_36933.png,insignificant
word_36934.png,re-
word_36935.png,.
word_36936.png,about
word_36937.png,humanity
word_36938.png,Not
word_36939.png,;
word_36940.png,.
word_36941.png,comes
word_36942.png,This
word_36943.png,,
word_36944.png,not
word_36945.png,The
word_36946.png,even
word_36947.png,of
word_36948.png,the
word_36949.png,,
word_36950.png,seem
word_36951.png,of
word_36952.png,or
word_36953.png,atmosphere
word_36954.png,as
word_36955.png,be
word_36956.png,routine
word_36957.png,act
word_36958.png,:
word_36959.png,can
word_36960.png,always
word_36961.png,can
word_36962.png,,
word_36963.png,Labour
word_36964.png,.
word_36965.png,kite-flying
word_36966.png,conference
word_36967.png,else
word_36968.png,been
word_36969.png,Wicki
word_36970.png,a
word_36971.png,,
word_36972.png,be
word_36973.png,off
word_36974.png,"
word_36975.png,...
word_36976.png,hatched
word_36977.png,post
word_36978.png,,
word_36979.png,the
word_36980.png,.
word_36981.png,.
word_36982.png,of
word_36983.png,elements
word_36984.png,German
word_36985.png,to
word_36986.png,rearmament
word_36987.png,the
word_36988.png,peace
word_36989.png,(
word_36990.png,are
word_36991.png,all-Regular
word_36992.png,four
word_36993.png,Three
word_36994.png,Brown
word_36995.png,day
word_36996.png,destroy
word_36997.png,internal
word_36998.png,published
word_36999.png,in
word_37000.png,to
word_37001.png,should
word_37002.png,not
word_37003.png,into
word_37004.png,has
word_37005.png,so
word_37006.png,TUC's
word_37007.png,in
word_37008.png,of
word_37009.png,Macmillan
word_37010.png,the
word_37011.png,.
word_37012.png,Platt
word_37013.png,our
word_37014.png,two
word_37015.png,of
word_37016.png,the
word_37017.png,background
word_37018.png,.
word_37019.png,subject
word_37020.png,piano
word_37021.png,It
word_37022.png,same
word_37023.png,Rhodesia
word_37024.png,.
word_37025.png,all
word_37026.png,I
word_37027.png,that
word_37028.png,and
word_37029.png,"
word_37030.png,shopgirls
word_37031.png,Parliament
word_37032.png,blouse
word_37033.png,Play
word_37034.png,Cyprus
word_37035.png,up
word_37036.png,still
word_37037.png,,
word_37038.png,by
word_37039.png,The
word_37040.png,that
word_37041.png,herring
word_37042.png,Oversew
word_37043.png,just
word_37044.png,.
word_37045.png,"
word_37046.png,higher
word_37047.png,that
word_37048.png,are
word_37049.png,again
word_37050.png,payments
word_37051.png,and
word_37052.png,defeat
word_37053.png,to
word_37054.png,the
word_37055.png,of
word_37056.png,The
word_37057.png,extra
word_37058.png,the
word_37059.png,Northern
word_37060.png,of
word_37061.png,will
word_37062.png,than
word_37063.png,Conservative
word_37064.png,or
word_37065.png,a
word_37066.png,to
word_37067.png,cheering
word_37068.png,ready
word_37069.png,on
word_37070.png,and
